Ticker,Company,Long Business Summary,Sector (Yahoo),Industry (Yahoo),Country,Market Cap,Current Price,52 Week High,Average Monthly Return,Previous Close,Dividend Yield,PE Ratio,Forward PE,PEG Ratio,Price to Book,Total Revenue,Debt to Equity,ROE,1y Return,Volatility,Website,News Summary,Latest_News_Title,Latest_News_Link,Sentiment,Confidence
CMCSA,Comcast,"Comcast Corporation operates as a media and technology company worldwide. It operates through Residential Connectivity & Platforms, Business Services Connectivity, Media, Studios, and Theme Parks segments. The Residential Connectivity & Platforms segment provides residential broadband and wireless connectivity services, residential and business video services, sky-branded entertainment television networks, and advertising. The Business Services Connectivity segment offers connectivity services for small business locations, which include broadband, wireline voice, and wireless services; and ethernet network services for medium-sized customers and larger enterprises. The Media segment operates NBCUniversal's national and regional cable networks; the NBC and Telemundo broadcast networks and owned local broadcast television stations; and Peacock, a direct-to-consumer streaming services. It also operates international television networks comprising the Sky Sports networks, as well as other digital properties. The Studios segment operates NBCUniversal and Sky film and television studio production and distribution operations. The Theme Parks segment operates Universal theme parks in Orlando, Florida; Hollywood, California; Osaka, Japan; and Beijing, China. The company also offers a consolidated streaming platforms under the Philadelphia Flyers and the Wells Fargo Center arena in Philadelphia, Pennsylvania; and Xumo. Comcast Corporation was founded in 1963 and is based in Philadelphia, Pennsylvania.",Communication Services,Telecom Services,United States,87662344082.2272,23.742535,44.03,-0.0059691789889583105,23.117503,4.83,4.5431895,6.2442923,,1.0295502,107046276933.2224,101.462,0.24186,-0.24371755508666726,0.0726072067176117,https://corporate.comcast.com,Meal delivery service Prep Kitchen's founders started by hand delivering their boxes. The British entrepreneurs are now set for £35m sales.,'We lost 50kg between us and now own a £35m meal prep business',https://uk.finance.yahoo.com/news/prep-kitchen-healthy-meals-subscription-meal-delivery-060018743.html,neutral,0.8984000086784363
COST,Costco,"Costco Wholesale Corporation, together with its subsidiaries, engages in the operation of membership warehouses in the United States, Puerto Rico, Canada, Mexico, Japan, the United Kingdom, Korea, Australia, Taiwan, China, Spain, France, Iceland, New Zealand, and Sweden. It offers merchandise, including sundries, dry groceries, candies, coolers, freezers, deli, liquor, and tobacco; non-food merchandise comprising appliances, small electronics, health and beauty aids, hardware, lawn and garden, sporting goods, tires, toys and seasonal, automotive, stamps, tickets, apparel, furniture, domestics, housewares, special order kiosks, and jewelry; and fresh food, such as meat, produce, service deli, and bakery products. The company is also involved in warehouse ancillary operations, which include gasoline, pharmacies, optical, food courts, hearing-aid centers, and tire installation centers. In addition, it engages in e-commerce, business centers, travel, and other businesses. The company was formerly known as Costco Companies, Inc. and changed its name to Costco Wholesale Corporation in August 1999. Costco Wholesale Corporation was founded in 1976 and is based in Issaquah, Washington.",Consumer Defensive,Discount Stores,United States,346103095571.2512,780.430581,1078.23,0.018470121239440813,775.4650489999999,0.58,49.260822,45.681404,,13.663182,238931514445.0048,34.066,0.30686,-0.013717404683291863,0.06710257982373348,https://www.costco.com,"We recently published 10 Stocks Jim Cramer Talked About. Costco Wholesale Corporation (NASDAQ:COST) is one of the stocks Jim Cramer discussed. For Jim Cramer’s morning appearances, where there’s Walmart, there’s also Costco Wholesale Corporation (NASDAQ:COST). He has discussed both firms regularly throughout 2025 and kept an upbeat tone about them. Cramer believes that Costco Wholesale […]","Costco Stocks “in Freefall,” Admits Jim Cramer",https://finance.yahoo.com/news/costco-stocks-freefall-admits-jim-055817833.html,neutral,0.9387799501419067
CPRT,Copart,"Copart, Inc. provides online auctions and vehicle remarketing services in the United States, the United Kingdom, Germany, Brazil, Canada, the United Arab Emirates, Spain, Finland, Oman, the Republic of Ireland, and Bahrain. It offers a range of services to process and sell vehicles over the internet through its virtual bidding third generation internet auction-style sales technology. The company's services include online seller access, salvage estimation, estimating, end-of-life vehicle processing, transportation, vehicle inspection stations, on-demand reporting, title processing and express, loan payoff, flexible vehicle processing programs, buy it now, sales process, and dealer services. Its services also comprise services to sell vehicles through BluCar, CashForCars.com, CashForCars.ca, CashForCars.de, CashForCars.co.uk, and Cash-for-cars.ie; Copart Recycling service, which allows the public to purchase parts from salvaged and end-of-life vehicles; and copart 360, a proprietary technology that captures clear 360-degree views of interiors and exteriors of cars, trucks, and vans. In addition, it provides IntelliSeller, an automated tool leveraging its vehicle and sales data to assist its sellers in making vital auction decisions; Purple Wave Inc., that offers wholesale construction, agriculture, and fleet remarketing services through no-reserve online auctions; wholesale powersport vehicle remarketing services through live and online auction platforms. The company sells its products to licensed vehicle dismantlers, rebuilders, repair licensees, used vehicle dealers, and exporters, as well as to the public. Copart, Inc. was incorporated in 1982 and is headquartered in Dallas, Texas",Industrials,Specialty Business Services,United States,34220407995.1872,35.357713,64.38,0.0075638281773183075,35.609462,,24.98773,23.408045,,4.105433,4041143340.3904,1.039,0.18124,-0.29029447681815296,0.08366286148046193,https://www.copart.com,"For beginners, it can seem like a good idea (and an exciting prospect) to buy a company that tells a good story to...","If EPS Growth Is Important To You, Copart (NASDAQ:CPRT) Presents An Opportunity",https://finance.yahoo.com/news/eps-growth-important-copart-nasdaq-122403323.html,neutral,0.5783477425575256
CRWD,CrowdStrike,"CrowdStrike Holdings, Inc. provides cybersecurity solutions in the United States and internationally. Its unified platform provides cloud-delivered protection of endpoints, cloud workloads, identity, and data through a software as a service (SaaS) subscription-based model. The company offers corporate endpoint and cloud workload security, managed security, security and vulnerability management, IT operations management, identity protection, threat intelligence, data protection, SaaS security posture management, and AI powered workflow automation, and securing generative AI workload services, as well as security orchestration, automation, and response; and security information and event management, and log management services. It primarily sells subscriptions to its Falcon platform and cloud modules. CrowdStrike Holdings, Inc. was incorporated in 2011 and is headquartered in Austin, Texas.",Technology,Software - Infrastructure,United States,106894503829.504,425.950627,566.9,0.02429719835696291,435.187211,,,114.91101,,32.76157,3768510715.648,21.36,-0.089209996,0.4340367318685265,0.13965981124906757,https://www.crowdstrike.com,"CrowdStrike Holdings (CRWD) shares are drawing investor attention after recent market performance. With cybersecurity always in focus, many are looking at how the company stacks up over the past month and quarter compared to its own longer-term growth. See our latest analysis for CrowdStrike Holdings. Momentum around CrowdStrike Holdings is still strong, with its 41.27% year-to-date share price return showcasing sustained investor enthusiasm even as short-term pullbacks appear. Notably, its...",CrowdStrike (CRWD): Assessing Valuation After Strong Year-to-Date Investor Momentum,https://finance.yahoo.com/news/crowdstrike-crwd-assessing-valuation-strong-091238012.html,positive,0.9516714811325073
CSCO,Cisco,"Cisco Systems, Inc. designs, developes, and sells technologies that help to power, secure, and draw insights from the internet in the Americas, Europe, the Middle East, Africa, the Asia Pacific, Japan, and China. The company offers data center switching; network security, identity and access management, and secure access service edge; threat intelligence, detection, and response solutions; interconnects public and private wireline and mobile networks, delivering connectivity to campus, data center, and branch networks; WEBEX suite, collaboration devices, and contact center; communication platform as a service software, including perpetual licenses, subscription arrangements, and hardware solutions; network assurance, monitoring and analytics, and observability suite; issue resolution, software support, and hardware replacement; professional services, such as planning, design, implementation, and high-value consulting; service and support packages, financing, and managed network services; and regional, national, and international wireline carriers, webscale products, internet, and cable. It also delivers connectivity to campus, data center, and branch networks; wireless products, including indoor and outdoor wireless coverage designed for seamless roaming use of voice, video, and data applications; end-to-end collaboration solutions through cloud, on-premise, or within hybrid cloud environments, transition collaboration solutions from on-premise to the cloud; and network assurance, monitoring and analytics, and observability suite. In addition, it offers technical support and advisory services. The company serves businesses, public institutions, governments, and service providers. It sells its products and services directly, through systems integrators, service providers, resellers, and distributors. Cisco Systems, Inc. was incorporated in 1984 and is headquartered in San Jose, California.",Technology,Communication Equipment,United States,261018817701.4784,66.06241,80.06,0.013590999084632665,65.489464,2.16,29.38224,19.51282,,6.3933463,50085899377.8688,63.228,0.22418,0.31862269961683637,0.06448451583289737,https://www.cisco.com,"Wondering if Cisco Systems is a value play or if the stock has already soared past its prime? You are not alone. Many investors are keeping a close eye on Cisco for hints about untapped potential or hidden risks. Cisco’s stock has been on a rollercoaster, slipping -2.4% this week but still up an impressive 7.7% over the past month and boasting a strong 28.8% gain year-to-date. Recent acquisition headlines and industry partnerships have pushed Cisco into the spotlight, fueling speculation...",Is Cisco Still Fairly Priced After Acquisition Headlines Drive 28.8% Stock Gain in 2025?,https://finance.yahoo.com/news/cisco-still-fairly-priced-acquisition-100856383.html,positive,0.8123482465744019
CSGP,CoStar Group,"CoStar Group, Inc. provides information, analytics, and online marketplace services in the United States, Canada, Europe, the Asia Pacific, and Latin America. It offers CoStar Property that provides inventory of office, industrial, retail, multifamily, hospitality, and student housing properties and land; CoStar Leasing, a data on lease transactions and tools to manage user-entered lease data; CoStar Sales, a database of commercial real estate sales transactions; CoStar Owners provides detailed portfolio information; CoStar Markets to view and report on market and submarket trends; and CoStar Tenant that provides tenant information. The company also provides CoStar Benchmarking allows hotels to measure performance against competitors; CoStar Lender, a tool for lenders to manage loan portfolios and risk; and real estate and lease management technology solutions, such as lease administration, lease accounting, and abstraction services. In addition, it offers Apartamentos.com, an apartment marketing sites; LoopNet.com, a commercial property marketing sites; Homes.com, a homes for sale listings site; Ten-X, an online auction platform for commercial real estate; Land.com, a marketplace for rural land sales; and BizBuySell.com, a marketplace for operating businesses and franchises for sale. It serves sales, leasing, and mortgage brokers; property, real estate investment trust, insurance companies, and asset managers; and government agencies, property owners, mortgage-backed security issuers, appraisers, design and construction professionals, pension fund managers, real estate developers, reporters tenant vendors, bankers, building services vendors, mortgage bankers, communications providers, retailers, institutional advisors, hospitality owners, investors, and real estate agents. The company was founded in 1987 and is headquartered in Arlington, Virginia.",Real Estate,Real Estate Services,United States,24742656981.4016,58.379725,97.43,-0.002145972574914101,56.877911999999995,,1120.8334,60.044643,,3.305643,2653347622.2208,13.126,0.00252,-0.06062294398517218,0.08174733562796635,https://www.costargroup.com,A clean balance sheet can signal disciplined management and stability. It also means a company can expand and thrive without relying on borrowed capital.,3 Cash-Heavy Stocks on Our Watchlist,https://finance.yahoo.com/news/3-cash-heavy-stocks-watchlist-181016354.html,positive,0.799578845500946
CSX,CSX Corporation,"CSX Corporation, together with its subsidiaries, provides rail-based freight transportation services in the United States and Canada. It operates through two segments: rail and trucking. The company offers rail services; and transportation of intermodal containers and trailers, as well as other transportation services, such as rail-to-truck transfers and bulk commodity operations. It also transports chemicals, agricultural and food products, minerals, automotive, forest products, fertilizers, and metals and equipment; and coal, coke, and iron ore to electricity-generating power plants, steel manufacturers, and industrial plants, as well as exports coal to deep-water port facilities. In addition, the company provides intermodal services through a network of approximately 30 terminals transporting manufactured consumer goods in containers; and drayage services, including the pickup and delivery of intermodal shipments. It serves the automotive industry with distribution centers and storage locations, as well as connects non-rail served customers through transferring products, such as plastics and ethanol from rail to trucks. The company operates approximately 20,000 route mile rail network, which serves various population centers in 26 states east of the Mississippi River, the District of Columbia, and the Canadian provinces of Ontario and Quebec, as well as owns and leases approximately 3,500 locomotives. It serves production and distribution facilities through track connections. CSX Corporation was incorporated in 1978 and is headquartered in Jacksonville, Florida.",Industrials,Railroads,United States,55478026107.2896,29.758468,37.25,0.0057883281102491645,29.237607999999998,1.52,22.25974,16.8867,,5.0051103,12260176133.3248,155.283,0.22589001,0.07533035762471585,0.07305772384945149,https://www.csx.com,"CSX (CSX) has caught the market’s attention with two strategic moves: first, the Platinum Select Site designation for its Westgate Super Site in Alabama; and second, the company secured new freight business from a major logistics player following an important service agreement. See our latest analysis for CSX. CSX’s new supply chain wins and fresh industrial site designations come at a time of steady but measured performance. After a solid start to 2025, the stock’s year-to-date share price...",CSX (CSX) Valuation in Focus After Strategic Wins Bolster Growth and Market Position,https://finance.yahoo.com/news/csx-csx-valuation-focus-strategic-081839652.html,positive,0.9489388465881348
CTAS,Cintas,"Cintas Corporation engages in the provision of corporate identity uniforms and related business services primarily in the United States, Canada, and Latin America. It operates through Uniform Rental and Facility Services, First Aid and Safety Services, and All Other segments. The company rents and services uniforms and other garments, including flame resistant clothing, mats, mops and shop towels, and other ancillary items; and provides restroom cleaning services and supplies, as well as sells uniforms. In addition, the company offers first aid and safety services, and fire protection products and services. It provides its products and services through its distribution network and local delivery routes, or local representatives to small service and manufacturing companies, as well as major corporations. The company was founded in 1968 and is based in Cincinnati, Ohio. Cintas Corporation was formerly a subsidiary of Cintas Corporation.",Industrials,Specialty Business Services,United States,64993094587.1872,161.29298,229.24,0.015577378199867617,159.03591999999998,0.97,41.28889,39.700855,,15.743094,9164285187.3792,56.254,0.42187,0.025289992900951217,0.06527794794682945,https://www.cintas.com,KTB vs. CTAS: Which Stock Is the Better Value Option?,KTB or CTAS: Which Is the Better Value Stock Right Now?,https://finance.yahoo.com/news/ktb-ctas-better-value-stock-164003777.html,neutral,0.9198207259178162
CTSH,Cognizant,"Cognizant Technology Solutions Corporation, a professional services company, provides consulting and technology, and outsourcing services in North America, Europe, and internationally. It operates through four segments: Financial Services; Health Sciences; Products and Resources; and Communications, Media and Technology. The company provides services including artificial intelligence (AI) and other technology services and solutions, consulting, application development, systems integration, digital engineering, quality engineering and assurance, application maintenance, infrastructure, security, cloud, internet of things, enterprise platform services, and business process services and automation. It also offers AI-led automation, which includes advisory, and process and IT automation solutions designed to simplify and accelerate automation adoption; business process outsourcing services, which help deliver business outcomes including revenue growth, increased customer and employee satisfaction, and cost savings; and Cognizant Moment, a digital experience service that uses AI to reimagine customer experiences and engineer strategies aimed at driving growth. In addition, the company develops, licenses, implements, and supports proprietary and third-party software products and platforms; and develops industry-specific products and services. It offers solution to healthcare providers and payers, life sciences companies, banking, capital markets, payments and insurance companies, manufacturers, automakers, retailers, consumer goods, travel and hospitality, communications, media and entertainment, education, information services, and technology companies, as well as businesses providing logistics, energy, and utility services. The company was incorporated in 1988 and is headquartered in Teaneck, New Jersey.",Technology,Information Technology Services,United States,32213738147.84,65.95823800000001,90.82,0.0021631041175664664,62.80703499999999,1.63,17.587963,15.226455,,2.463444,18105961644.4416,7.854,0.14501001,0.004013391615843546,0.06623689575438646,https://www.cognizant.com,"On November 20, 2025, the Coalition for Epidemic Preparedness Innovations (CEPI) selected Cognizant Technology Solutions to lead a multi-year digital transformation project, including the implementation of a new core HR and Expense Management System and enhancement of CEPI’s Salesforce platform. This win underscores Cognizant’s recognized expertise in digital transformation and AI-enabled enterprise architecture across the healthcare and non-profit sectors. We'll look at how this significant...",How CEPI’s Digital Transformation Project Win Will Impact Cognizant Technology Solutions (CTSH) Investors,https://finance.yahoo.com/news/cepi-digital-transformation-project-win-111256319.html,positive,0.8705390095710754
DASH,DoorDash,"DoorDash, Inc., together with its subsidiaries, operates a commerce platform that connects merchants, consumers, and independent contractors in the United States and internationally. The company operates DoorDash Marketplace and Wolt Marketplace, which provide various services, such as customer acquisition, demand generation, order fulfillment, merchandising, payment processing, and customer support. It also offers membership programs, including DashPass and Wolt+; and DoorDash Drive On-Demand and Wolt Drive, which are white-label delivery fulfillment services, as well as provides services that help merchants establish online ordering, build branded mobile apps, enable tableside order and pay, and enhance customer support. The company was formerly known as Palo Alto Delivery Inc. and changed its name to DoorDash, Inc. in 2015. DoorDash, Inc. was founded in 2013 and is headquartered in San Francisco, California.",Consumer Cyclical,Internet Retail,United States,70950036011.4176,164.61780299999998,285.5,0.009242561250375,162.968413,,96.25888,106.533714,,8.605855,10968443333.3248,34.255,0.100430004,0.13043221986773473,0.1382643299730123,https://www.doordash.com,"The gig economy is quietly propping up a cooling labor market as more Americans turn to Uber, DoorDash, and Instacart to replace shrinking wages and lost hours.","America’s labor market is cooling, and workers are quietly turning to Uber and DoorDash to fill the income gap",https://finance.yahoo.com/news/americas-labor-market-is-cooling-and-workers-are-quietly-turning-to-uber-and-doordash-to-fill-the-income-gap-100056832.html,negative,0.6736925840377808
DDOG,Datadog,"Datadog, Inc. operates an observability and security platform for cloud applications in the United States and internationally. The company's products comprise infrastructure and application performance monitoring, log management, digital experience monitoring, continuous profiler, database monitoring, data observability, universal service monitoring, network monitoring, error tracking, incident management, workflow automation, observability pipelines, cloud cost and cloud security management, application security management, cloud SIEM, sensitive data scanner, event management and CI and LLM visibility. Datadog, Inc. was incorporated in 2010 and is headquartered in New York, New York.",Technology,Software - Application,United States,47960944363.52,136.769155,201.69,0.015993174369195808,138.522717,,492.34378,77.61084,,16.058506,2788068964.0448,37.199,0.03519,0.10259642889445914,0.13147105253194008,https://www.datadoghq.com,"After yesterday’s debacle in which approximately $1 trillion in market capitalization was erased from the stock market, some technology stocks are still hunting a bottom. With the Nasdaq Composite now down 3% for the month of November so far, the AI rally has lost its steam for the time being as the markets wrestle with ... Tech Stocks That Are Down Today: AMD, Palo Alto Networks, DataDog and Micron Technology","Tech Stocks That Are Down Today: AMD, Palo Alto Networks, DataDog and Micron Technology",https://247wallst.com/investing/2025/11/21/tech-stocks-that-are-down-today-amd-palo-alto-networks-datadog-and-micron-technology/,negative,0.9718666672706604
DXCM,DexCom,"DexCom, Inc., a medical device company, focuses on the design, development, and commercialization of continuous glucose monitoring (CGM) systems in the United States and internationally. The company provides its systems for the management of diabetes and metabolic health by patients, caregivers, and clinicians. Its products include Dexcom G6 and Dexcom G7, integrated CGM systems for diabetes management; Dexcom Share, a remote monitoring system; Dexcom Real-Time API, which enables authorized third-party software developers to integrate real-time CGM data into their digital health apps and devices; Dexcom ONE, that is designed to replace finger stick blood glucose testing for diabetes treatment decisions; and Stelo, a new over-the-counter glucose biosensor designed for adults with prediabetes and Type 2 diabetes. The company has a collaboration and license agreement with Verily Life Sciences LLC and Verily Ireland Limited to develop blood-based or interstitial glucose monitoring products. It markets its products directly to endocrinologists, physicians, and diabetes educators. The company was incorporated in 1999 and is headquartered in San Diego, California.",Healthcare,Medical Devices,United States,20504098644.992,52.285663,93.25,0.0024444172395737423,50.714402,,33.461113,29.66995,,8.616595,3920252706.6624,94.479,0.30635,-0.22553681185472776,0.14006389874996114,https://www.dexcom.com,"A number of stocks jumped in the afternoon session after comments from a key Federal Reserve official bolstered hopes for an interest rate cut. New York Federal Reserve President John Williams stated he sees “room for a further adjustment” in the near term, sparking a significant market rally. Following his remarks, the probability of the central bank cutting rates at its December meeting jumped from 39% to over 73%, according to the CME FedWatch tool. This positive sentiment provided relief to","AbbVie, Biogen, BioMarin Pharmaceutical, DexCom, and Abbott Laboratories Stocks Trade Up, What You Need To Know",https://finance.yahoo.com/news/abbvie-biogen-biomarin-pharmaceutical-dexcom-235100264.html,positive,0.9402052164077759
EA,Electronic Arts,"Electronic Arts Inc. develops, markets, publishes, and delivers games, content, and services for game consoles, PCs, and mobile phones worldwide. It develops and publishes games and services across various genres, such as sports, racing, first-person shooter, action, role-playing, and simulation; and live services offerings, including extra content and subscription offerings through its global football and American football franchises, such as EA SPORTS College Football and EA SPORTS Madden NFL, as well as based on its IP comprising The Sims, Apex Legends, and Battlefield. The company markets and sells its games and services through digital distribution and retail channels; and directly to mass market retailers, specialty stores, and distribution arrangements. Electronic Arts Inc. was incorporated in 1982 and is headquartered in Redwood City, California.",Communication Services,Electronic Gaming & Multimedia,United States,43573238835.6096,174.218989,203.75,0.00876087051363777,174.592272,0.38,58.510204,23.527552,,8.340191,6326712800.0,36.65,0.13201,0.37704977762905817,0.07283919549095863,https://www.ea.com,"RBLX tumbles on margin worries despite surging users and bookings, raising questions about near-term growth and valuation.",Roblox Loses Almost a Third of Value in a Month: Smart Time to Enter?,https://finance.yahoo.com/news/roblox-loses-almost-third-value-152700110.html,negative,0.9651991724967957
EXC,Exelon,"Exelon Corporation, a utility services holding company, engages in the energy distribution and transmission businesses. The company is involved in the purchase and regulated retail sale of electricity and natural gas; transmission and distribution of electricity; and distribution of natural gas to retail customers. It serves residential, commercial, industrial, governmental, public authorities and electric railroads, and transportation customers. Exelon Corporation was incorporated in 1999 and is headquartered in Chicago, Illinois.",Utilities,Utilities - Regulated Electric,United States,40112226085.2736,39.715575,48.51,0.011577504319788016,39.420421,3.5,16.39785,17.395437,,1.6440867,21109587422.208,177.601,0.10308,0.25964768774998725,0.05421247032246615,https://www.exeloncorp.com,"Exelon Corporation (NASDAQ:EXC) is included among the 14 Best Utility Dividend Stocks to Buy Now. Exelon Corporation (NASDAQ:EXC) is one of the country’s largest utility companies, serving more than 10.7 million customers through six fully regulated transmission and distribution utilities. On November 20, Morgan Stanley analyst David Arcaro lowered the firm’s price target on Exelon […]",Exelon (EXC) Price Target Trimmed at Morgan Stanley,https://finance.yahoo.com/news/exelon-exc-price-target-trimmed-041629159.html,negative,0.5751933455467224
FANG,Diamondback Energy,"Diamondback Energy, Inc., an independent oil and natural gas company, acquires, develops, explores, and exploits unconventional, onshore oil and natural gas reserves in the Permian Basin in West Texas. It focuses on the development of the Spraberry and Wolfcamp formations of the Midland basin; and the Wolfcamp and Bone Spring formations of the Delaware basin, which are part of the Permian Basin in West Texas and New Mexico. Diamondback Energy, Inc. was founded in 2007 and is headquartered in Midland, Texas.",Energy,Oil & Gas E&P,United States,36800796104.2944,127.12456399999999,184.59,0.027201044507054614,126.959625,2.73,10.2909355,10.002732,,1.0747575,12696830488.8832,35.66,0.10901,-0.08076886716504729,0.09878937578501887,https://www.diamondbackenergy.com,"Delta Air Lines, Diamondback Energy, and HEICO could all benefit from internal and external drivers of momentum heading into the end of the year.",End the Year Strong With These 3 Comeback Champions,https://www.marketbeat.com/stock-ideas/end-the-year-strong-with-these-3-comeback-champions/?utm_source=yahoofinance&utm_medium=yahoofinance,positive,0.8467276692390442
FAST,Fastenal,"Fastenal Company, together with its subsidiaries, engages in the wholesale distribution of industrial and construction supplies in the United States, Canada, Mexico, and internationally. It offers fasteners, and related industrial and construction supplies under the Fastenal name. The company's fastener products include threaded fasteners, bolts, nuts, screws, studs, and related washers that are used in manufactured products and construction projects, as well as in the maintenance and repair of machines. It also offers miscellaneous supplies and hardware, including pins, machinery keys, concrete anchors, metal framing systems, wire ropes, strut products, rivets, and related accessories. The company serves the manufacturing market comprising original equipment manufacturers; maintenance, repair, and operations customers; non-residential construction market; farmers, truckers, railroads, mining companies, schools, and retail trades; and oil exploration, production, and refinement companies, as well as federal, state, and local governmental entities. Fastenal Company was founded in 1967 and is headquartered in Winona, Minnesota.",Industrials,Industrial Distribution,United States,39774697693.5936,34.645871,50.63,0.01294548821800405,33.986115,2.2,37.299065,18.223743,,11.76592,6942716337.7664,13.283,0.32742,0.13357988826040845,0.06906350456247817,https://www.fastenal.com,"Investors are often guided by the idea of discovering 'the next big thing', even if that means buying 'story stocks...",Should You Be Adding Fastenal (NASDAQ:FAST) To Your Watchlist Today?,https://finance.yahoo.com/news/adding-fastenal-nasdaq-fast-watchlist-130010657.html,neutral,0.8752080202102661
FTNT,Fortinet,"Fortinet, Inc. provides cybersecurity and convergence of networking and security solutions worldwide. The company offers secure networking solutions that focus on the convergence of networking and security; network firewall solutions, which consist of FortiGate data centers, hyperscale, and distributed firewalls, as well as encrypted applications; wireless local area network (LAN) solutions; and secure connectivity solutions, including FortiSwitch secure ethernet switches, FortiAP wireless LAN access points, and FortiExtender 5G connectivity gateways. It also provides the Fortinet Unified Secure Access Service Edge (SASE) solutions that include firewall, software-defined wide-area network, secure web gateway, cloud access services broker, data loss prevention, and zero trust network access; and web application firewalls, cloud network security with virtualized firewalls, cloud-native firewalls, cloud-native application protection, and code security. In addition the company offers artificial intelligence-driven security operation solutions, which provides a suite of cybersecurity solutions that identify, protect, detect, respond, and recover from threats, as well as FortiEDR, FortiXDR, FortiNDR, FortiSandbox, FortiDeceptor, FortiDLP, and FortiRecon that helps organizations ensuring attackers face multiple layers of detection and mitigation across endpoints, networks, and applications. Further, it offers FortiGuard application security, content security, device security, NOC/SOC security, and web security services; FortiCare technical support services; and training and certification programs, as well as operates FortiGuard Lab, a cybersecurity threat intelligence and research organization. The company serves large enterprises, communication service providers, government organizations, and small to medium-sized enterprises. Fortinet, Inc. was incorporated in 2000 and is headquartered in Sunnyvale, California.",Technology,Software - Infrastructure,United States,52453999285.0432,68.4540255,114.82,0.02229138818259339,67.74652400000001,,32.45062,32.719917,,79.65152,5690134875.5456,148.116,2.28043,-0.16537891029671867,0.1069077114611187,https://www.fortinet.com,"Ever wondered whether Fortinet could be a hidden value opportunity in your portfolio, or if its best days are behind it? You are not alone, and today's numbers are throwing up plenty of food for thought. After surging in recent years, Fortinet stock has pulled back, dropping 6.9% over the last month and now down 16.8% year-to-date. This reminds investors how quickly risk sentiment can shift. News of shifting priorities in the cybersecurity sector and increased competition has set the stage...",Does Fortinet's 17% Year-to-Date Drop Signal a New Value Opportunity in 2025?,https://finance.yahoo.com/news/does-fortinets-17-date-drop-051025345.html,negative,0.9707767367362976
GEHC,GE HealthCare,"GE HealthCare Technologies Inc. engages in the development, manufacture, and marketing of products, services, and complementary digital solutions used in the diagnosis, treatment, and monitoring of patients in the United States, Canada, and internationally. The company operates through four segments: Imaging, Advanced Visualization Solutions (AVS), Patient Care Solutions (PCS), and Pharmaceutical Diagnostics (PDx). The Imaging segment offers molecular imaging, computed tomography (CT) scanning, magnetic resonance (MR) imaging, image-guided therapy, X-ray systems, and women's health products. The AVS segment provides ultrasound, image guided therapies, and interventional solutions for screening, diagnosis, treatment, and monitoring of certain diseases in clinical areas, such as women's health, cardiovascular, and comprehensive care ultrasound as well as surgical visualization and guidance products. The PCS segment provides medical devices, consumables, services, and digital solutions. Its portfolio includes patient monitoring, diagnostic cardiology, consumables and services, digital solutions, maternal infant care, and anesthesia products. The PDx segment supplies diagnostic agents, including CT, angiography and X-ray, MR, single-photon emission computed tomography, and positron emission tomography to the radiology and nuclear medicine industries. The segment also provides contrast media pharmaceuticals that are administered to a patient prior to certain diagnostic scans to increase the visibility of tissues or structures during imaging exams; and molecular imaging agents or radiopharmaceuticals, which are molecular tracers labeled with radioisotopes. The company was formerly known as GE Healthcare Holding LLC and changed its name to GE HealthCare Technologies Inc. in December 2022. The company was incorporated in 2022 and is headquartered in Chicago, Illinois.",Healthcare,Health Information Services,United States,30300306851.84,66.366245,94.8,0.005914019018356123,64.890475,0.18,15.828157,16.37045,,3.4848208,17575552266.6496,105.127,0.24450001,-0.020326425741761144,0.07949883238129496,https://www.gehealthcare.com,"The consensus analyst price target for GE HealthCare Technologies stock has seen a modest increase, rising from $86.96 to $89.21. Recent analyst commentary points to a blend of market optimism and cautious sentiment. Bullish voices point to strong demand, solid execution, and innovation potential, while bears highlight ongoing regulatory and pricing headwinds. Stay tuned to learn how you can keep up with shifts in the narrative as analysts refine their expectations for this evolving...",How Wall Street’s Evolving View is Shaping the Story for GE HealthCare Technologies,https://finance.yahoo.com/news/wall-street-evolving-view-shaping-071007096.html,positive,0.9372527599334717
GFS,GlobalFoundries,"GlobalFoundries Inc., a semiconductor foundry, provides range of mainstream wafer fabrication services and technologies worldwide. It offers semiconductor devices, including microprocessors, mobile application processors, baseband processors, network processors, radio frequency modems, microcontrollers, and power management units. The company was incorporated in 2008 and is headquartered in Malta, New York.",Technology,Semiconductors,United States,16396345227.6736,29.506719,47.69,-0.006747338716874299,27.987544,,,18.988829,,1.6126585,5895267155.5584,14.134,-0.0035100002,-0.20787690982672596,0.12559431797587833,https://gf.com,"Curious whether GlobalFoundries is a hidden gem or just another chip stock riding the industry waves? Let’s dig into what really matters for your portfolio: its valuation. After a short-term bump of 2.8% in the past week, GlobalFoundries shares are still down 20% for the year. This suggests changing investor sentiment and possibly new opportunities or risks emerging. Recent headlines highlight the company’s expansion in specialty chip manufacturing, as well as partnerships with major auto...",Is GlobalFoundries Fairly Priced After Recent Specialty Chip Manufacturing Expansion?,https://finance.yahoo.com/news/globalfoundries-fairly-priced-recent-specialty-171737445.html,negative,0.9680630564689636
